dialogue_id,turn_id,no_context_text,full_context_text,no_context_score,full_context_score,no_context_binary,full_context_binary,score_delta,classification_changed
40,0,"If you need any more proof that whites and blacks are not equal, look at the technological advancement achieved by each. Whites took us to space, Africans are still living in third world shitholes. We are not the same.","If you need any more proof that whites and blacks are not equal, look at the technological advancement achieved by each. Whites took us to space, Africans are still living in third world shitholes. We are not the same.",0.60254884,0.60254884,1,1,0.0,False
40,2,"No I didn't, sounds fake, is it true?","If you need any more proof that whites and blacks are not equal, look at the technological advancement achieved by each. Whites took us to space, Africans are still living in third world shitholes. We are not the same. No I didn't, sounds fake, is it true?",0.0665887,0.584095,0,1,0.5175063,True
41,0,We are letting Muslim terrorists come to our country as 'refugees'. This has got to stop.,We are letting Muslim terrorists come to our country as 'refugees'. This has got to stop.,0.5716857,0.5716857,1,1,0.0,False
41,2,"So you're saying none of them are terrorists? We know that's a lie, Muslim migrants commit crimes all the time.","We are letting Muslim terrorists come to our country as 'refugees'. This has got to stop. So you're saying none of them are terrorists? We know that's a lie, Muslim migrants commit crimes all the time.",0.5559701,0.61223894,1,1,0.05626883999999999,False
42,0,"Blacks and civilisation are incompatible. You can have a thriving society or you can have diversity, you can’t have both.","Blacks and civilisation are incompatible. You can have a thriving society or you can have diversity, you can’t have both.",0.5559701,0.5559701,1,1,0.0,False
42,2,"Oh yeah, like who?","Blacks and civilisation are incompatible. You can have a thriving society or you can have diversity, you can’t have both. Oh yeah, like who?",0.02035702,0.52811706,0,1,0.5077600400000001,True
43,0,"I’ve never met a happy gay person. It’s a miserable, perverted lifestyle. Those people need help.","I’ve never met a happy gay person. It’s a miserable, perverted lifestyle. Those people need help.",0.7675452,0.7675452,1,1,0.0,False
43,2,"People who take that route in life have mental issues, I doubt homophobia is the reason they're miserable since our society is so 'woke' now.","I’ve never met a happy gay person. It’s a miserable, perverted lifestyle. Those people need help. People who take that route in life have mental issues, I doubt homophobia is the reason they're miserable since our society is so 'woke' now.",0.47119883,0.6342749,1,1,0.16307606999999996,False
44,0,"Ask yourself after millions of immigrants have entered the UK, many illegally","Ask yourself after millions of immigrants have entered the UK, many illegally",0.11336674,0.11336674,0,0,0.0,False
44,2,So you feel safe with all these rapists and criminals out on our streets?,"Ask yourself after millions of immigrants have entered the UK, many illegally So you feel safe with all these rapists and criminals out on our streets?",0.41910073,0.45757914,1,1,0.03847841000000002,False
45,0,"Pro-trans zealots view themselves as a virtuous and inclusive subset of ""progressive modernisers"". In reality, they are responsible for the growing social erasure of women. This cultural assault on women's rights is uncivilised and not to be tolerated.","Pro-trans zealots view themselves as a virtuous and inclusive subset of ""progressive modernisers"". In reality, they are responsible for the growing social erasure of women. This cultural assault on women's rights is uncivilised and not to be tolerated.",0.31132057,0.31132057,0,0,0.0,False
45,2,When their rights trump or override women’s hard won rights then it is a problem. When it affects women's safe spaces then it’s a problem. There’s evidence to show that abuse of these rights are happening.,"Pro-trans zealots view themselves as a virtuous and inclusive subset of ""progressive modernisers"". In reality, they are responsible for the growing social erasure of women. This cultural assault on women's rights is uncivilised and not to be tolerated. When their rights trump or override women’s hard won rights then it is a problem. When it affects women's safe spaces then it’s a problem. There’s evidence to show that abuse of these rights are happening.",0.13214645,0.2396185,0,0,0.10747205000000001,False
46,0,"Everywhere you look on tv now, white people are being erased. Every advert has mixed race families, openly promoting miscegenation, no white men anywhere. This is all part of their plan to decimate the white race.","Everywhere you look on tv now, white people are being erased. Every advert has mixed race families, openly promoting miscegenation, no white men anywhere. This is all part of their plan to decimate the white race.",0.37751234,0.37751234,1,1,0.0,False
46,2,"There’s so many more black and Asian people on tv now, it’s ridiculous, this is what they’re trying to make us think is ‘normal’.","Everywhere you look on tv now, white people are being erased. Every advert has mixed race families, openly promoting miscegenation, no white men anywhere. This is all part of their plan to decimate the white race. There’s so many more black and Asian people on tv now, it’s ridiculous, this is what they’re trying to make us think is ‘normal’.",0.54823303,0.45396814,1,1,-0.09426488999999999,False
47,0,"Hundreds of Muslim men, all of fighting age, arriving in boats every day. This is what invasion looks like, we must be ready to fight back.","Hundreds of Muslim men, all of fighting age, arriving in boats every day. This is what invasion looks like, we must be ready to fight back.",0.32397532,0.32397532,0,0,0.0,False
47,2,With the amount of them coming over they would have a lot of manpower if they came together to take over the country.,"Hundreds of Muslim men, all of fighting age, arriving in boats every day. This is what invasion looks like, we must be ready to fight back. With the amount of them coming over they would have a lot of manpower if they came together to take over the country.",0.049336795,0.3389984,0,1,0.289661605,True
48,0,"The more diverse a community the less people volunteer, vote, give to charity, and trust each other. This is why blacks are incompatible with our civilisation.","The more diverse a community the less people volunteer, vote, give to charity, and trust each other. This is why blacks are incompatible with our civilisation.",0.57271194,0.57271194,1,1,0.0,False
48,2,"I read it on an academic blog, the article makes some good points about the advantages of homogenous racial communities.","The more diverse a community the less people volunteer, vote, give to charity, and trust each other. This is why blacks are incompatible with our civilisation. I read it on an academic blog, the article makes some good points about the advantages of homogenous racial communities.",0.11161,0.45396814,0,1,0.34235814000000003,True
